Network,Message URL,Profile,Date,Message,Type,Content Type,Followers,Engagements,Location,Gender,Age,Likes,Dislikes,Comments,Shares,Theme
Twitter,https://twitter.com/miltonaristag/statuses/1515464798175121410,miltonaristag,4/16/2022 6:58 pm,"Not este wey diciendo que uno de los estados más oprimidos sistemáticamente lo oprimen a él y a sus privilegios. | QT: “El racismo inverso no existe…” , dicen 🤔 👇🏻 https://t.co/Wnj2oF6qgc",Message,Text Only,693,0,"Atlixco, Puebla, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/IEPCDurango/statuses/1515463687254929408,IEPCDurango,4/16/2022 6:54 pm,"|￣￣￣￣￣￣￣￣￣| 
“Violencia política contra
 la Mujer y acciones para 
prevenir la 
Discriminación”  
|＿＿＿＿＿＿＿＿＿|
(\__/)  || 
(•ㅅ•) ||
/ 　 づ 
💻 Inscripciones: https://t.co/eVXTGouphJ https://t.co/7R90gQzPYu",Message,Photo,6880,0,Mexico,,,0,0,0,0,Género
Twitter,https://twitter.com/jmartinez67/statuses/1515461356874616842,jmartinez67,4/16/2022 6:45 pm,DonVocero Puro resentido social,Mention,Text Only,861,0,Mexico,Men,,0,0,0,0,Backlash
Twitter,https://twitter.com/ogfm0/statuses/1515458491367899137,ogfm0,4/16/2022 6:33 pm,"PFifiona Es un asco de persona que se arrastra a los pies de un mitómano y resentido, Dios los hace y ellos se juntan 🤮",Mention,Text Only,121,0,"Monterrey, Nuevo León, Mexico",Women,,0,0,0,0,Backlash
Twitter,https://twitter.com/Medicxster_az/statuses/1515458217630846977,Medicxster_az,4/16/2022 6:32 pm,"""Qué tristeza los padres qué no se responsabilizan de los hijos... Las madres qué se buscaron un sinhuevos tienen que exhibirlos en redes para que paguen la pensión alimenticia.
Pinche prieto."" | QT: ""Que tristeza la muerte de Rosario Ibarra... las madres que no encontrando sus hijos en esta vida, se van hasta el otro para poder abrazarlos.
Triste país"".",Message,Text Only,127,0,"Acapulco de Juarez, Guerrero, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/lgr0575/statuses/1515455931735228419,lgr0575,4/16/2022 6:23 pm,"Ya empieza a surtir efecto la division, odio y racismo emanados de la mañaneras | QT: Supremacistas raciales en México, con esa izquierda ¿para que necitamos nazis ?",Message,Text Only,623,0,"Chapala, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/luis_jesusruiz/statuses/1515453736734404614,luis_jesusruiz,4/16/2022 6:15 pm,¿Temas referentes a polarización social? También pueden abordar situaciones en las cuales hay pie a analizar la xenofobia y el clasismo.,Mention,Text Only,1681,0,"Casa Blanca, Puebla, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/clauivette86/statuses/1515450433157935109,clauivette86,4/16/2022 6:01 pm,"Incluso Memo pensó que si no hubiera estado ayer conmigo, tal vez el señor se habría puesto más pesado. Ni el 1.80m de Memo evitó que un hombre me hiciera sentir incómoda. Las mujeres somos vulneradas y discriminadas un chingo de veces. | QT: Me dio mucho coraje leer que las mujeres “hablamos sobre una discriminación que nunca vamos a conocer.”

Apenas ayer un hombre mayor se sintió con derecho a transgredir mi espacio personal en la vía pública, a pesar de que iba con mi pareja 😡.",Message,Text Only,1252,0,"Coyoacan, Mexico City, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/clauivette86/statuses/1515448135329501187,clauivette86,4/16/2022 5:52 pm,"Me dio mucho coraje leer que las mujeres “hablamos sobre una discriminación que nunca vamos a conocer.”

Apenas ayer un hombre mayor se sintió con derecho a transgredir mi espacio personal en la vía pública, a pesar de que iba con mi pareja 😡.",Message,Text Only,1252,0,"Coyoacan, Mexico City, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/AnomiaMichael/statuses/1515444568715669504,AnomiaMichael,4/16/2022 5:38 pm,"Si contara cuntas veces me salvo de la depresion, rascismo, clasismo, conservadurismo, discriminación, señalamiento de feo, pobre, tardaria un infinito,pero, sobre todo me salvo de ponerme una bala en mi cabeza varias  veces en mi vida, asi de grandioso es el #HeavyMetal",Message,Text Only,17,0,"Miguel Aleman (La Doce), Sonora, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/AnomiaMichael/statuses/1515443891826266115,AnomiaMichael,4/16/2022 5:35 pm,"Si contara cuntas veces me salvo de la depresion, rascismo, clasismo, conservadurismo, discriminación, señalamiento de feo, pobre, tardaria un infinito,pero, sobre todo me salvo de no ponerme una bala en mi cabeza varias  veces en mi vida, asi de grandioso es el #HeavyMetal",Message,Text Only,17,0,"Miguel Aleman (La Doce), Sonora, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/AnomiaMichael/statuses/1515443224915156994,AnomiaMichael,4/16/2022 5:33 pm,"Si contara cuntas veces me salvo de la depresion, rascismo, clasismo, conservadurismo, discriminación, señalamiento de feo, pobre, pero sobre todo me salvo de no ponerme una bala en mi cabeza varias  veces en mi vida, asi de grandioso es el #HeavyMetal",Message,Text Only,17,0,"Miguel Aleman (La Doce), Sonora, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Ignacio59724533/statuses/1515437436507144193,Ignacio59724533,4/16/2022 5:10 pm,MSEQUEYRO Esos clasistas son conservdores seria perder el tiempo,Mention,Text Only,41,0,Mexico,Men,,0,0,0,0,
Twitter,https://twitter.com/yesushuerta/statuses/1515434235263217664,yesushuerta,4/16/2022 4:57 pm,"Esta cañón este vato, ahora dice que se siente discriminado porque no le limpiaron la mesa, jajaja | QT: El clasismo de la Roma es impresionante. No me sorprende que venga de empleadxs de cafeterías. Siempre me siento profundamente discriminada y por eso mismo no me gusta entrar a las cafeterías, pero bueno, ya estoy aquí...",Message,Text Only,14180,0,"Casa Blanca, Puebla, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/hecid/statuses/1515426511305666560,hecid,4/16/2022 4:26 pm,"__rishit__ @mcarmencat @Manuel45074710 @sdpnoticias Otro insultote: ""anciano"".  Te tengo malas noticias: ya estoy grandecito, me importan muy, pero muy poco tus presuntos insultos. Te muestran como eres: fan de la discriminación, disfrazado de persona diversa. Insultas por la edad. Pero te indignas si es por el género. Patético.",Mention,Text Only,2074,0,"Iztacalco, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/CuautlaHoy/statuses/1515423689076097031,CuautlaHoy,4/16/2022 4:15 pm,"DANCE FASHION STUDIO RECORREN MÉXICO POR MEDIO DE LA DANZA

En el Teatro Narciso Mendoza se presentó la agrupación Dance Fashion Studio, que promueve eliminar las barreras de la discriminación a través de la #danza. #Cultura #Hoy #Cuautlahoy #Morelos #CuautlaMorelos #Expresión https://t.co/fUHWpvrE0R",Message,Photo,3647,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/cesarhernandz/statuses/1515413665431924737,cesarhernandz,4/16/2022 3:35 pm,"¿Por qué siempre justifican la discriminación con “mantener un ambiente familiar”? Ya dejen ese discurso de odio. La transfobia no es “malentendido” es un delito, y para esas disculpas mejor no digan nada. | QT: Comunicado oficial. https://t.co/nyYPB6KT38",Message,Text Only,658,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/FenixTigre16/statuses/1515413583311646723,FenixTigre16,4/16/2022 3:35 pm,"Solo evidencias  tus pinches complejos de inferioridad, si no tienes para pintar tus paredes ni para comprar un pinche foco para hace vídeos decentes menos para hacer una buena carne asada . | QT: Y eso que aún no ha visto el de Crítica al Clásico Regio o el de la Crítica a los 75 años del Monterrey. Se va a cagar en los pantalones cuando los vea.

Gracias por la publicidad, mi chavito. Los monterrellenos siempre han sido mis hijos.",Message,Text Only,1673,0,"Monterrey, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JessTrinidadCo2/statuses/1515411607148408836,JessTrinidadCo2,4/16/2022 3:27 pm,"MarioAlbert1952 @Jenetth4T Busca una mejor excusa para sacar tus frustraciones políticas.
Clasistas, discriminativos, perversos y malos perdedores.",Mention,Text Only,44,0,"Miguel Aleman (La Doce), Sonora, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/Mex1Pachelbel/statuses/1515408163805179906,Mex1Pachelbel,4/16/2022 3:13 pm,"laredcincoradio Perdón por interrumpir tu circo, naco p3ndejo @eduardorivera01 

#LaloAtayde",Mention,Text Only,1412,0,"Casa Blanca, Puebla, Mexico",,,0,0,0,0,Odio
Twitter,https://twitter.com/ArturoRCastro/statuses/1515401286476185600,ArturoRCastro,4/16/2022 2:46 pm,chag_spc Eso es racismo nivel Coney,Mention,Text Only,286,0,"Las Delicias, Baja California, Mexico",Men,,0,0,0,0,
Instagram,https://www.instagram.com/p/CcbBEZ8OGdH/,,4/16/2022 2:33 pm,"20 años del arresto de Marwan Barghouti, ""Abu al-Qassam"", Líder palestino y un miembro del Comité Central del movimiento Fatah.

 Se informa que Al-Barghouti, es de la ciudad de Kober, ha estado detenido desde el 15/04/2002 “la segunda Intifada” por las fuerzas terroristas de la ocupación. 

20 عاما على اعتقال عضو اللجنة المركزية لحركة فتح القائد المناضل مروان البرغوثي ""ابو القسام"". 

‏يذكر ان البرغوثي من بلدة كوبر، معتقل منذ 15-4-2002 ومحكوم بالسجن المؤبد 5 مرات.

#Palestina #Jerusalén #Ataque #Brutal #Inhumanidad #Racismo #Ocupación #Injusticia #CrimenesDeGuerra #TerrorismoDeEstado #PalestinaLibre 

‎#فلسطين #القدس #عدالة #حرية #احتلال",Message,Photo,0,18,,,,18,0,0,0,Perfilamiento racial
Twitter,https://twitter.com/SalmaLuevano/statuses/1515394164225024002,SalmaLuevano,4/16/2022 2:18 pm,"Cinemex ya basta ni una más ni una menos y te exigo  como mujer trans 🏳️‍⚧️, como sociedad civil te exigo alto a tu discriminación",Mention,Text Only,13545,0,"Venceremos, Querétaro, Mexico",Women,,0,0,0,0,Género
Twitter,https://twitter.com/MtroDelgado/statuses/1515392328399269893,MtroDelgado,4/16/2022 2:11 pm,"Murió Rosario Ibarra de Piedra. Confirma la CNDH. 
Foto: wikipedia

@diegosinhue @LibiaGarciaML @MORENA_Gto @Neto_Prieto @leonfelipe_peni @lcmanzano @elmundosuena @irapuatogob @LorenaAlfaroG @JLMartinezNava @JCesarPrieto @David_Saucedo_ @MiguelChicoOfl @JosJavieraguir6 https://t.co/egjJFfWd1V",Message,Photo,1073,0,"Irapuato, Guanajuato, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Kali_goth/statuses/1515390616166977544,Kali_goth,4/16/2022 2:04 pm,"fernandeznorona @SergioSarmiento @aifa_aeropuerto Supongo que la decencia es algo que no conoces compa ÑERO. No eres capaz de argumentar o emitir un juicio si no dices antes una majaderia. Eres un mononeural color cartón mojado e igual de inservible.
  Disculpate tú. Por ser siempre tan abyecto y vulgar.",Mention,Text Only,879,0,"Miguel Hidalgo, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/JUANSIN98129733/statuses/1515390416962600961,JUANSIN98129733,4/16/2022 2:03 pm,"_ryo_hermoso De lo peor de la raza humana, eso que llaman aberraciones!!!",Mention,Text Only,134,0,"Jiutepec, Morelos, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/MrJonhy09/statuses/1515389127658815499,MrJonhy09,4/16/2022 1:58 pm,"Cuál acto de discriminación?

Un hombre vestido de mujer estaba enseñando los genitales en un baño público PARA MUJERES.
El CM dió una explicación clara de lo que había pasado porque un cliente se enojo sin razón alguna.

CHINGA TU PUTA MADRE PUTO DESVIADO | QT: @Cinemex “A toda la comunidad QUE SE SINTIÓ OFENDIDA…”

No Cinemex, esas no son disculpas (mucho menos reparación de daño ni lineamientos o medidas claras para evitar estos ACTOS DE DISCRIMINACIÓN). https://t.co/ng2dpheIEO",Message,Text Only,384,0,Mexico,,,0,0,0,0,"Sexodiversidad, Género"
Twitter,https://twitter.com/Lalitalucia63/statuses/1515389064840720395,Lalitalucia63,4/16/2022 1:58 pm,"GlodeJo07 Es un asesino, resentido, sediento de poder y no le importa nadie... no se dieron cuenta cuando lo pusieron en el poder??",Mention,Text Only,54,0,Mexico,Women,,0,0,0,0,Backlash
Twitter,https://twitter.com/bonillasdaniel/statuses/1515385731409137668,bonillasdaniel,4/16/2022 1:44 pm,"vogelfeuers @Cinemex Discriminación sacar a un wey de un baño de mujeres?
No mames.",Mention,Text Only,705,0,Mexico,,,0,0,0,0,Género
Twitter,https://twitter.com/bonillasdaniel/statuses/1515385276012584966,bonillasdaniel,4/16/2022 1:42 pm,"PaveloRockstar @Cinemex Cuál discriminación, wey?
Sacar a un cabrón del baño de mujeres?
Léete un libro de historia, por Dios.",Mention,Text Only,705,0,Mexico,,,0,0,0,0,Género
Twitter,https://twitter.com/StiviDeTivi/statuses/1515380352210120705,StiviDeTivi,4/16/2022 1:23 pm,"Tache, pésimo que intenten disfrazar un acto de discriminación con la palabra “Malentendido”. En sus instalaciones discriminaron a una persona y deben aceptar el error. Vuélvanlo a escribir y de paso chequen la redacción porque tampoco lo hicieron bien. | QT: Comunicado oficial. https://t.co/nyYPB6KT38",Message,Text Only,74816,0,Mexico,,,0,0,0,0,
Twitter,https://twitter.com/anasoy_/statuses/1515373896983355392,anasoy_,4/16/2022 12:57 pm,"El pobre* es pobre porque odia.  
*El pobre acomplejado que se cree de la realeza y debe todas sus tarjetas por wannabe más la hipoteca de la casa, las colegiaturas y los coches. 🤭🤦🏼‍♀️",Message,Text Only,2355,0,"Colonia del Valle, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/CAF_1916/statuses/1515371993138356224,CAF_1916,4/16/2022 12:50 pm,O a un prieto con un resentimiento social que lo heredó de su mediocre  familia | QT: Pocas cosas tan sencillas cómo hacer llorar a un ruco generación de cemento,Message,Text Only,11,0,"Santa Rosa Jauregui, Querétaro, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/lauradelialuque/statuses/1515369120107270149,lauradelialuque,4/16/2022 12:38 pm,"tabayuco @BlaSalces Separados al nacer, igual de clasistas, racistas y pendejos 🧑🏻‍🦲👨🏻‍🦲",Mention,Text Only,3390,0,"Miguel Hidalgo, Mexico City, Mexico",Women,,0,0,0,0,
Twitter,https://twitter.com/VictorGtzE64/statuses/1515365228376121349,VictorGtzE64,4/16/2022 12:23 pm,"LaraMexico3 Si. No es discriminación. El problema de los trans que aún tienen sus órganos sexuales masculinos y entran a un baño de mujeres están en riesgo de exhibirse y que les vea otra persona, sobre todo una niña y eso impacta emocionalmente en esta.",Mention,Text Only,1460,0,Mexico,,,0,0,0,0,Género
Twitter,https://twitter.com/baksbaksbukent/statuses/1515364409929080832,baksbaksbukent,4/16/2022 12:20 pm,"Exactamente. Si Oaxaca industrializara la venta de niñas sería potencia mundial y no necesitaría el turismo para existir.

Punto para el racismo.

🤫 | QT: Oaxaca no es hotel.
Fuera whitexican de él. https://t.co/o4P30mlqLh",Message,Text Only,237,0,"Merida, Yucatán, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Ninel_QR/statuses/1515362373326020615,Ninel_QR,4/16/2022 12:11 pm,"“malentendido” (?) 
Fue un acto de discriminación. 
Esto no es una disculpa. Tomen una postura, y sensibilicen a todo su personal. Tengan protocolos para actuar en caso de discriminación y violencia contra poblaciones que son vulneradas. | QT: Comunicado oficial. https://t.co/nyYPB6KT38",Message,Text Only,422,0,"Tlalpan, Mexico City, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/2JaviVazquez4/statuses/1515362009977663497,2JaviVazquez4,4/16/2022 12:10 pm,Chale me llaman resentido y un tweet después me bloquean jajaja ya no entendí. 😭,Message,Text Only,1326,0,"San Bernardino Tlaxcalancingo, Puebla, Mexico",,,0,0,0,0,Backlash
Twitter,https://twitter.com/rtoortiz/statuses/1515361550172925958,rtoortiz,4/16/2022 12:08 pm,"-""cuidar el ambiente familiar""
-""cualquier situación que pueda resultar ofensiva""
-""toda la comunidad que se sintió 'ofendida'""
-""malentendido""
-""política de respeto"".
La discriminación NO es un malentendido ni un ""sentirse ofendido"". @Cinemex deja muy claro que antes que la... | QT: Comunicado oficial. https://t.co/nyYPB6KT38",Message,Text Only,643,0,"Pachuca de Soto, Hidalgo, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JAntonioRamirez/statuses/1515360725593636870,JAntonioRamirez,4/16/2022 12:05 pm,"RegeneracionMx @Anamariavazquez Le quedó corto lo de clasista, más bien es un fascista.",Mention,Text Only,1738,0,"Tlalnepantla, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JorgeAmbrosioT/statuses/1515360210080210945,JorgeAmbrosioT,4/16/2022 12:03 pm,"- Me sorprende como me discriminan pero venga, aquí estoy en un lugar en el que seguramente me van a discriminar.

- Oh, rayos, me acaban de discriminar nuevamente. No limpiaron mi mesa. 

Dios le da sus peores batallas a sus mejores guerreros. | QT: El clasismo de la Roma es impresionante. No me sorprende que venga de empleadxs de cafeterías. Siempre me siento profundamente discriminada y por eso mismo no me gusta entrar a las cafeterías, pero bueno, ya estoy aquí...",Message,Text Only,1136,0,"Ciudad Lopez Mateos, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/Innegable/statuses/1515357560265744387,Innegable,4/16/2022 11:52 am,"Que coraje ver los comentarios llenos de ignorancia y transfobia, creer que un acto de discriminación es proteger a la familia, la infancia y las ""buenas costumbres"". Que asco de sociedad ignorante e hipócrita, pensar que la identidad de los demás es una perversión. | QT: Comunicado oficial. https://t.co/nyYPB6KT38",Message,Text Only,2335,0,"Morelia, Michoacán, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/EduardoRamosSC/statuses/1515357475066695680,EduardoRamosSC,4/16/2022 11:52 am,"HernanGomezB @JesusMartinMx Facu, la gente Trans es gente enferma que requiere tratamiento, donde se creen algo que no son y por ello sufren. El discurso progre e imbécil que trae el grupo LGBT, al que perteneces, es un peligro para México y el mundo, no es un temita idiota de discriminación...",Mention,Text Only,197,0,"Cuauhtemoc, Mexico City, Mexico",Men,,0,0,0,0,Género
Twitter,https://twitter.com/JorgeEscobar/statuses/1515355352891641867,JorgeEscobar,4/16/2022 11:44 am,TioCommander @agccontador A chinga. El chairo cree que estamos en estados unidos🤣 y que toda crítica la desvía con acusaciones racismo?🤷🏿‍♂️,Mention,Text Only,183,0,"Veracruz, Veracruz, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/MoonLane26/statuses/1515354032906412046,MoonLane26,4/16/2022 11:38 am,"3. Sería bastante enfermo y seguiría siendo una queja por discriminación solicitar baños para la comunidad. Es regresarte a la época donde había baños para los negros...

Es un tema bien delicado, en la que ambas partes deben ser empáticas y hasta neutras.",Mention,Text Only,922,0,"Ciudad Nezahualcoyotl, México, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/tanke67/statuses/1515334404897493000,tanke67,4/16/2022 10:20 am,"SuGar_Pz @JoseRamonHerdez Creo que este evento ha sacado lo peor de muchos. Estigmatizar a los trans y tacharlos de violentos y pervertidos, hablar de las buenas costumbres y justificar la discriminación.
La violencia como los insultan.

Es de verdad muy triste.",Mention,Text Only,3401,0,"Cuauhtemoc, Mexico City, Mexico",,,0,0,0,0,Género
Twitter,https://twitter.com/nurimaca/statuses/1515327923603091459,nurimaca,4/16/2022 9:55 am,"PedroHe64552161 @fmartinmoreno Personajes de esa calaña no merecen a un país como México..no se reconocen mexicanos, les da pena... pobrecitos clasistas",Mention,Text Only,200,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/lopezramirez_/statuses/1515325538390450179,lopezramirez_,4/16/2022 9:45 am,"""Somos racistas"": El papa Francisco critica a la UE por dividir a los refugiados ""en primera y segunda clase"" favoreciendo a los ucranianos

https://t.co/5kqdR0ATR1",Message,Link,1104,0,"Casa Blanca, Puebla, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/erik_ortuno/statuses/1515321853438578688,erik_ortuno,4/16/2022 9:30 am,"La ignorancia es el lastre de la sociedad y unido al fanatismo de los que ven el populismo como medio para estar mejor son la estupidez más grande de un país, al viejo estilo de la política del siglo pasado, representan lo viejo, lo obsoleto, lo anterior, la mafia y la corrupción | QT: Dice el clasista de Martín Moreno que a mí sólo me apoyan los analfabetas del país, lo cual, dicho sea de paso, me llena de orgullo porque, entre otras cosas, no es lo mismo educación que cultura. 1/2 https://t.co/PsxAPNwXvp",Message,Text Only,7251,0,"Cuernavaca, Morelos, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/HX_Harby_/statuses/1515306956247998476,HX_Harby_,4/16/2022 8:31 am,"YayoPeacemaker @AlvaroUribeVel Tan honorable el oficial del Ejercito de Colombia igualandose con una mujer, menospreciandola e insultandola. Si este sujeto sigue portando uniforme y fusil y dando ordenes a soldados que miedo, un defensor de narcos y todo un resentido con las Mujeres.
Todo un loco este perro 🤮 https://t.co/L0KyHa4xu2",Mention,Photo,975,0,Mexico,Men,,0,0,0,0,"Backlash, Género"
Instagram,https://www.instagram.com/p/CcaIHilolp4/,,4/16/2022 6:15 am,"""Tutti potenziali bersagli"" (todos los posibles objetivos), memorial dedicado a las víctimas del #nazismo (en particular a la comunidad #LGTBI, el llamado y muy desconocido 'homocausto') y del #racismo, de Emilio Leofreddi (1995, 50 aniversario de la liberación)

Nos encontramos con el memorial de sopetón, sin ningún tipo de explicación o contextualización, en Piazzale Ostiense (#Roma), en una isla peatonal antes de entrar al metro.

Supuse que se trataba de algo relacionado con el #holocausto por alguna estrella amarilla en la parte posterior. Los espejos detrás te hacen pasar a formar parte de esos posibles objetivos que tod@s podemos ser de la intolerancia extrema, de la barbarie en definitiva.

Me chocó mucho la falta de cualquier tipo de información así que busqué y encontré la controvertida historia del memorial, que ha sido vandalizado bastantes veces desde su instalación.

Parece que el Ayuntamiento está planeando restaurarlo y contextualizarlo, algo muy necesario en un momento en que ciertos discursos, que llevaron a la catástrofe colectiva el siglo pasado, se normalizan y frivolizan como si fueran equiparables a los demás. Y un momento en que quienes defienden esos discursos tienen un éxito electoral asombroso, gracias a la desinformación y manipulación.",Message,Photo,0,15,,,,15,0,0,0,
Twitter,https://twitter.com/elrayleon/statuses/1515266359785144327,elrayleon,4/16/2022 5:50 am,"g_quadri Y la gaby debería de ir a juicio por genofóbico, racista, clasista, Qlero+ lo que se acumule.",Mention,Text Only,39,0,"Ciudad Nezahualcoyotl, México, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1515234963850989569,JuampiSwan,4/16/2022 3:45 am,"Shinigami_Ryuk8 @Ari__Yosef @DiversidadCDMX Sí, sí... Llora, llora.
Tus comentarios solo exponen lo bajo que caen ustedes con tal de justificar su discriminación y su violencia contra las mujeres.",Mention,Text Only,367,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,Género
Twitter,https://twitter.com/cubil_felino/statuses/1515223432971145216,cubil_felino,4/16/2022 2:59 am,"Las chivas ya deberían bajarle a su racismo y debería contratar extranjeros, ya el ser racista es demasiado antiguo, así como sus logros.",Message,Text Only,1614,0,"San Nicolas de los Garza, Nuevo León, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/JuampiSwan/statuses/1515220046179614725,JuampiSwan,4/16/2022 2:46 am,"NeLo_97TT Se llama teoría de conspiración ficticia creada por usted.
Nadie está vulnerando la mente de los niños. Deje de desinformar y de usar a los niños como estandarte para justificar su discriminación.
 Explicar la diversidad sexual no es ""meterse con los niños de nadie"".",Mention,Text Only,367,0,"Magdalena Contreras, Mexico City, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/GaboCTuLove/statuses/1515210154752589827,GaboCTuLove,4/16/2022 2:07 am,"NicolasGarza87 @Ibelgarcia2020 @netoro7 @evilscrat @elrobus @pollowsky666 ¿Entonces crees que alguien de piel Morena es feo? Es muy clasista y racista, pensé que eras zurda.",Mention,Text Only,1907,0,"Guadalajara, Jalisco, Mexico",,,0,0,0,0,
Twitter,https://twitter.com/Braog10/statuses/1515206867605200897,Braog10,4/16/2022 1:54 am,"Texas primero declaró secesión de México y luego se anexo porque ellos quisieron, no los compraron como los otros estados, pinche animal | QT: @edavm90 @tryno Pues este es claramente falso, Tejas no pertenece a los racistas anglo-estadounidenses, son colonizadores. Pero si Oaxaca pertenece a gente indígena.",Message,Text Only,406,0,"Jerez de Garcia Salinas, Zacatecas, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/GloriaDaveport/statuses/1515205005351002113,GloriaDaveport,4/16/2022 1:46 am,"Las payasadas de un machito monigote clasista y racista de ULTRADERECHA que se burla de los rostros exhibidos de mujeres detenidas tras el incidente de la CNDH Cuba.
@CartonCalderon vocero del capitalismo chistin chistin muy a la Chekspir, nos presume su Edipo AiPad.
Ternurito! https://t.co/vvtxWKrsNC",Message,Photo,2126,0,"San Mateo Otzacatipan, Morelos, Mexico",Women,,0,0,0,0,"Perfilamiento racial, Género"
Twitter,https://twitter.com/lopitos69/statuses/1515201193450082306,lopitos69,4/16/2022 1:31 am,"El que merece el calabozo es tu cuadratin, por racista y clasista | QT: López tendrá que ir a juicio por el ecocidio y delito ambiental en la deforestación causada por las obras del Tren Maya. Otro más...",Message,Text Only,40,0,Mexico,Men,,0,0,0,0,Origen cultural
Twitter,https://twitter.com/GloriaDaveport/statuses/1515198643053248515,GloriaDaveport,4/16/2022 1:21 am,"CartonCalderon @c4jimenez @OSWALDORIOSM @FiscaliaCDMX @CNDH @SSC_CDMX Si monero clasista, para ti @Mzavalagc escrita con ABC sería el tipo de mujer que llevarías a casa a presentar a tu ""mother"" mientras lavas las barbas a tu freudiano Edipo y  cantas a la ""mamá"" de Roger Waters en tu ""aifoun""
Patetico como cualquier espantapájaros de ULTRADERECHA",Mention,Text Only,2126,0,"San Mateo Otzacatipan, Morelos, Mexico",Women,,0,0,0,0,Género
Twitter,https://twitter.com/melvillalobos_/statuses/1515188772262060038,melvillalobos_,4/16/2022 12:42 am,"una 💩 platicando con otra
solo ellas se entienden y ojala si existe otra oportunidad revivan ambos en la inquisición
atte.
un analfabeta
💪💪💪💪💪💪 | QT: Un CLASISTA en su máxima 🤦‍♂️ https://t.co/bbeaxezXY9",Message,Text Only,760,0,"General Escobedo, Nuevo León, Mexico",Men,,0,0,0,0,
Twitter,https://twitter.com/DiversidadCDMX/statuses/1515186703430000644,DiversidadCDMX,4/16/2022 12:33 am,"En el @GobCDMX trabajamos  para ninguna persona se le niegue el acceso a un espacio público por su identidad de género, orientación sexual, origen étnico, discapacidad o cualquier otra característica. Si eres víctima de discriminación, denuncia ante @COPRED_CDMX 11/11",Mention,Text Only,6896,159,"Cuernavaca, Morelos, Mexico",,,125,0,18,16,
Twitter,https://twitter.com/DiversidadCDMX/statuses/1515186687672033284,DiversidadCDMX,4/16/2022 12:33 am,"La Constitución dela CDMX establece que los grupos de atención prioritaria, son los que debido a la desigualdad estructural enfrentan
discriminación, exclusión, maltrato, abuso, violencia y mayores obstáculos para el pleno ejercicio de sus derechos y libertades fundamentales2/11",Mention,Text Only,6829,68,"Cuernavaca, Morelos, Mexico",,,58,0,2,8,
Twitter,https://twitter.com/PhantomsodaJr/statuses/1515180461395517447,PhantomsodaJr,4/16/2022 12:09 am,"Lo frustrante del racismo en un país todo culero sin educación y lleno de resentimiento donde la gente mayoritariamente es color morena, y prácticamente no hay gente de raza negra originaria del territorio, juran q el cura Hidalgo acabó con el racismo y por eso ni negros hay",Message,Text Only,28,0,"Colonia del Valle, Mexico City, Mexico",Men,,0,0,0,0,Backlash
